FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine2,AddressLine3,PostCode,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,Hygiene,Structural,ConfidenceInManagement,NewRatingPending,Longitude,Latitude,AddressLine4
732359,01306/0061/0/000,Olivocarne,Restaurant/Cafe/Canteen,1,61 ELIZABETH STREET,,LONDON,SW1W 9PP,5,fhrs_5_en-GB,2023-03-02,533,Westminster,,,,FALSE,-0.151128,51.4935805,
720249,07/00015/COMM,Olivogelo,Restaurant/Cafe/Canteen,1,26-28 ELIZABETH STREET,,LONDON,SW1W 9RB,5,fhrs_5_en-GB,2020-12-19,533,Westminster,5,5,5,FALSE,,,
427739,00178/0010/0/000,Olivomare,Restaurant/Cafe/Canteen,1,10 LOWER BELGRAVE STREET,,LONDON,SW1W 0LJ,3,fhrs_3_en-GB,2023-02-08,533,Westminster,10,5,10,FALSE,-0.1472963,51.4964157,
1260982,20/00281/COMM,Olle Bbq,Restaurant/Cafe/Canteen,1,84-88 SHAFTESBURY AVENUE,,LONDON,W1D 6NG,5,fhrs_5_en-GB,2022-11-25,533,Westminster,0,5,5,FALSE,,,
1559403,22/00652/COMM,Om,Other catering premises,7841,172 VICTORIA STREET,,LONDON,SW1E 5LB,5,fhrs_5_en-GB,2022-11-28,533,Westminster,0,0,0,FALSE,-0.1444851,51.4968545,
1584350,23/00024/COMM,Om Rania,Other catering premises,7841,,,,,AwaitingInspection,fhrs_awaitinginspection_en-GB,,533,Westminster,,,,FALSE,,,
412829,00939/0063/A/000,Om Sai News,Retailers - other,4613,63A CLEVELAND STREET,,LONDON,W1T 4JS,5,fhrs_5_en-GB,2019-11-25,533,Westminster,5,5,5,FALSE,-0.1390893,51.520683,
1098658,19/00011/COMM,Omotesando Ltd,Restaurant/Cafe/Canteen,1,8A NEWMAN STREET,,LONDON,W1T 1PB,4,fhrs_4_en-GB,2019-09-16,533,Westminster,0,10,10,FALSE,-0.1348275,51.5165327,
1553357,22/00609/COMM,On The Go - Coffee & Juice Bar,Takeaway/sandwich shop,7844,"STRAND PALACE HOTEL, 372 STRAND",,LONDON,WC2R 0JJ,5,fhrs_5_en-GB,2022-10-10,533,Westminster,5,0,5,FALSE,-0.1208622,51.5110977,
412290,00747/0001/0/000,One Aldwych Hotel,Hotel/bed & breakfast/guest house,7842,"GROUND FLOOR TO SIXTH FLOOR, 1 ALDWYCH",,LONDON,WC2B 4BZ,5,fhrs_5_en-GB,2022-06-07,533,Westminster,0,5,5,FALSE,,,
413719,01372/0001/0/001,One Great George Street,Restaurant/Cafe/Canteen,1,"GROUND FLOOR TO FIRST FLOOR, 1 GREAT GEORGE STREET",,LONDON,SW1P 3AA,5,fhrs_5_en-GB,2022-01-20,533,Westminster,0,0,5,FALSE,,,
412061,00638/0332/0/000,One Nation Food And Wine.,Retailers - other,4613,332 Kilburn Lane,London,,W9 3EF,2,fhrs_2_en-GB,2019-03-15,533,Westminster,15,10,10,TRUE,-0.205102,51.53278,
1223902,20/00071/COMM,One Plus,Restaurant/Cafe/Canteen,1,31 GERRARD STREET,,LONDON,W1D 6JT,3,fhrs_3_en-GB,2023-03-22,533,Westminster,10,10,10,FALSE,,,
1302729,20/00567/COMM,One Rebel,Restaurant/Cafe/Canteen,1,"MARKET HALL WEST END, 9 HOLLES STREET",,LONDON,W1G 0BD,5,fhrs_5_en-GB,2021-08-09,533,Westminster,5,5,5,FALSE,-0.1447501,51.515467,
1088663,18/00381/COMM,One Welbeck Surgery Centre,Restaurant/Cafe/Canteen,1,1 WELBECK STREET,,LONDON,W1G 0AR,5,fhrs_5_en-GB,2019-11-12,533,Westminster,5,5,5,FALSE,-0.1480936,51.5161853,
428086,01373/0037/0/000,O'Neill'S,Restaurant/Cafe/Canteen,1,37-38 GREAT MARLBOROUGH STREET,,LONDON,W1F 7JF,5,fhrs_5_en-GB,2022-10-06,533,Westminster,0,5,0,FALSE,-0.1391437,51.5140473,
427886,00688/0033/0/002,O'Neills Public House,Restaurant/Cafe/Canteen,1,33 WARDOUR STREET,,LONDON,W1D 6PU,5,fhrs_5_en-GB,2022-03-28,533,Westminster,5,5,5,FALSE,-0.1321795,51.51133371,
1568184,22/00724/COMM,Only Food And Courses,Restaurant/Cafe/Canteen,1,"CHESHIRE CHEESE PUBLIC HOUSE, 5 LITTLE ESSEX STREET",,LONDON,WC2R 3LD,4,fhrs_4_en-GB,2023-01-18,533,Westminster,10,5,5,FALSE,-0.113194,51.512443,
1432000,21/00826/COMM,Opa Souvlaki,Restaurant/Cafe/Canteen,1,59 WESTBOURNE GROVE,,LONDON,W2 4UA,5,fhrs_5_en-GB,2022-01-05,533,Westminster,5,0,5,FALSE,-0.1908617,51.5153509,
1605552,23/00172/COMM,Opa Souvlski,Takeaway/sandwich shop,7844,21 CHARING CROSS ROAD,,LONDON,WC2H 0ET,AwaitingInspection,fhrs_awaitinginspection_en-GB,,533,Westminster,,,,FALSE,-0.1286587,51.5103553,
920290,01234/2000/1/001,Open Door Meal,Other catering premises,7841,"ST JAMES THE LESS CHURCH, MORETON STREET",,LONDON,SW1V 2PS,5,fhrs_5_en-GB,2017-03-10,533,Westminster,0,0,5,FALSE,,,
411313,00312/0023/0/000,Opera Tavern,Restaurant/Cafe/Canteen,1,23 CATHERINE STREET,,LONDON,WC2B 5JS,5,fhrs_5_en-GB,2016-02-11,533,Westminster,0,5,5,FALSE,-0.1204435,51.5124721,
641298,13/00103/COMM,Opium Cocktail & Dim Sum Parlour,Restaurant/Cafe/Canteen,1,"GROUND FLOOR ENTRANCE AND SECOND FLOOR TO FOURTH FLOOR, 15-16 GERRARD STREET",,LONDON,W1D 6JB,3,fhrs_3_en-GB,2022-09-06,533,Westminster,10,10,10,FALSE,-0.1315677,51.5118135,
411065,00160/0010/0/001,Opso,Restaurant/Cafe/Canteen,1,10 PADDINGTON STREET,,LONDON,W1U 5QE,AwaitingInspection,fhrs_awaitinginspection_en-GB,,533,Westminster,,,,FALSE,-0.1528746,51.5209189,
1576236,22/00741/COMM,Oracle Paddington,Other catering premises,7841,50 EASTBOURNE TERRACE,,LONDON,W2 6LG,AwaitingInspection,fhrs_awaitinginspection_en-GB,,533,Westminster,,,,FALSE,-0.1771286,51.5152912,
414257,01585/0086/0/000,Orchard Hotel,Hotel/bed & breakfast/guest house,7842,86-90 SUSSEX GARDENS,,LONDON,W2 1UH,4,fhrs_4_en-GB,2012-04-11,533,Westminster,10,0,10,FALSE,-0.170851,51.5165693,
410990,00155/0029/0/000,Ordnance Arms Public House,Restaurant/Cafe/Canteen,1,"ORDNANCE ARMS, 29-29A ORDNANCE HILL",,LONDON,NW8 6PS,5,fhrs_5_en-GB,2022-08-12,533,Westminster,5,5,5,FALSE,-0.1714645,51.5357872,
1282549,07/00152/COMM,Oree,Retailers - other,4613,102 WESTBOURNE GROVE,,LONDON,W2 5RU,4,fhrs_4_en-GB,2020-10-22,533,Westminster,5,0,10,FALSE,-0.1943229,51.5152963,
1243387,01201/0021/0/000,Oree,Restaurant/Cafe/Canteen,1,21-22 NEW ROW,,LONDON,,AwaitingInspection,fhrs_awaitinginspection_en-GB,,533,Westminster,,,,FALSE,-0.1262314,51.5112068,
1562741,00612/0051/A/000,Oree,Retailers - other,4613,51A ST JOHN'S WOOD HIGH STREET,,LONDON,NW8 7NJ,3,fhrs_3_en-GB,2022-10-27,533,Westminster,10,10,5,FALSE,-0.1708125,51.533349,
1156894,19/00279/COMM,Oree,Retailers - other,4613,"BASEMENT AND GROUND FLOOR, 44 WELLINGTON STREET",,LONDON,WC2E 7BD,4,fhrs_4_en-GB,2021-06-25,533,Westminster,0,10,0,FALSE,-0.120942,51.512615,
412161,00688/0015/0/000,Orient London,Restaurant/Cafe/Canteen,1,15 WARDOUR STREET,,LONDON,W1D 6PH,1,fhrs_1_en-GB,2022-10-07,533,Westminster,15,15,20,FALSE,,,
414237,01577/0011/0/000,Oriental Club,Hotel/bed & breakfast/guest house,7842,11 STRATFORD PLACE,,LONDON,W1C 1ES,3,fhrs_3_en-GB,2023-02-07,533,Westminster,10,10,10,FALSE,,,
1592670,23/00096/COMM,Original Pasta,Restaurant/Cafe/Canteen,1,12 GREAT CASTLE STREET,,LONDON,W1W 8LR,4,fhrs_4_en-GB,2023-05-03,533,Westminster,0,0,10,FALSE,-0.1416954,51.516156,
715218,14/00100/COMM,Ormiston Beachcroft Academy,Other catering premises,7841,"BEACHCROFT SCHOOL, 35 FINCHLEY ROAD",,LONDON,NW8 0NW,5,fhrs_5_en-GB,2022-06-22,533,Westminster,0,5,5,FALSE,-0.1765731,51.5364063,
410964,001405/0055/0/001,Orrery,Restaurant/Cafe/Canteen,1,55 MARYLEBONE HIGH STREET,,LONDON,W1U 5HS,5,fhrs_5_en-GB,2022-09-05,533,Westminster,5,5,0,FALSE,-0.1511071,51.522204,
1088654,00426/0014/0/001,Orri Ltd,Other catering premises,7841,"GROUND FLOOR TO SECOND FLOOR, 14 HALLAM STREET",,LONDON,W1W 6JG,5,fhrs_5_en-GB,2022-03-08,533,Westminster,0,0,0,FALSE,-0.1429986,51.5195489,
1416959,21/00706/COMM,Oscars London,Pub/bar/nightclub,7843,91 JERMYN STREET,,LONDON,SW1Y 6JB,5,fhrs_5_en-GB,2022-04-01,533,Westminster,5,5,5,FALSE,-0.1370071,51.5081321,
1136222,19/00168/COMM,Oseyo,Retailers - other,4613,73 CHARING CROSS ROAD,,LONDON,WC2H 0NE,5,fhrs_5_en-GB,2020-06-10,533,Westminster,0,0,0,FALSE,,,
411740,00534/4000/0/000,Oslo Court Restaurant,Restaurant/Cafe/Canteen,1,"OSLO COURT RESTAURANT, PRINCE ALBERT ROAD",,LONDON,NW8 7EN,5,fhrs_5_en-GB,2023-01-20,533,Westminster,5,5,5,FALSE,-0.1668546,51.5331704,
715217,14/00095/COMM,Osprey London Graeme Ellisdon Ltd,Restaurant/Cafe/Canteen,1,"BASEMENT AND GROUND FLOOR, 27 REGENT STREET",,LONDON,SW1Y 4NQ,3,fhrs_3_en-GB,2019-12-17,533,Westminster,10,10,5,FALSE,-0.1347722,51.5092207,
411523,00476/0022/0/001,Osteria Ambrosia,Restaurant/Cafe/Canteen,1,"GROUND FLOOR WEST, 22 JAMES STREET",MARYLEBONE,LONDON,W1U 1EJ,5,fhrs_5_en-GB,2021-05-12,533,Westminster,5,5,0,FALSE,-0.150338,51.5148628,
772648,01404/0047/0/000,Osteria Dell'Angolo,Restaurant/Cafe/Canteen,1,47 MARSHAM STREET,,LONDON,SW1P 3DR,5,fhrs_5_en-GB,2017-09-21,533,Westminster,0,5,0,FALSE,,,
1276022,20/00371/COMM,Osteria Romana,Restaurant/Cafe/Canteen,1,3 PARK CLOSE,,LONDON,SW1X 7PQ,3,fhrs_3_en-GB,2022-09-15,533,Westminster,10,10,10,FALSE,-0.1629429,51.5021294,
1045897,01254/0025/0/000,Oswalds,Pub/bar/nightclub,7843,25 ALBEMARLE STREET,,LONDON,W1S 4HX,5,fhrs_5_en-GB,2022-12-20,533,Westminster,5,5,5,FALSE,-0.14293,51.50996666,
1212850,01451/0013/0/000,Ottolenghi,Restaurant/Cafe/Canteen,1,13 MOTCOMB STREET,,LONDON,SW1X 8LB,5,fhrs_5_en-GB,2020-02-18,533,Westminster,5,5,5,FALSE,-0.1567533,51.4994784,
1373934,21/00342/COMM,Ottolenghi Marylebone,Restaurant/Cafe/Canteen,1,63-65 MARYLEBONE LANE,,LONDON,W1U 2RA,5,fhrs_5_en-GB,2021-10-30,533,Westminster,5,5,5,FALSE,-0.1509074,51.5178843,
410851,00038/2002/2/000,Our Lady Of Dolours R.C. Primary School,Restaurant/Cafe/Canteen,1,"OUR LADY OF DOLOURS SCHOOL, CIRENCESTER STREET",,LONDON,W2 5SP,2,fhrs_2_en-GB,2023-03-20,533,Westminster,15,15,10,FALSE,,,
1595439,23/00098/COMM,Ourshop,Restaurant/Cafe/Canteen,1,"QUEENSWAY MARKET, 23-25 QUEENSWAY",,LONDON,W2 3RR,AwaitingInspection,fhrs_awaitinginspection_en-GB,,533,Westminster,,,,FALSE,-0.1873758,51.5109447,
1246220,20/00205/COMM,O'Ver St.James,Restaurant/Cafe/Canteen,1,1 NORRIS STREET,,LONDON,SW1Y 4RJ,4,fhrs_4_en-GB,2023-02-07,533,Westminster,0,10,10,FALSE,-0.1328788,51.5091488,
772815,401560/0034/0/000,Oxfam,Retailers - other,4613,34 STRUTTON GROUND,,LONDON,SW1P 2HR,5,fhrs_5_en-GB,2015-07-07,533,Westminster,5,5,0,FALSE,-0.1339863,51.4967173,
413477,01211/0071/0/000,Oxford & Cambridge Club,Restaurant/Cafe/Canteen,1,71-77 PALL MALL,,LONDON,SW1Y 5HD,5,fhrs_5_en-GB,2022-03-16,533,Westminster,5,5,5,FALSE,-0.136509,51.5055073,
1602046,23/00115/COMM,Oxford Street Caffe,Takeaway/sandwich shop,7844,"PITCH 930, DUKE STREET",,LONDON,W1U 3EG,AwaitingInspection,fhrs_awaitinginspection_en-GB,,533,Westminster,,,,FALSE,,,
1253779,20/00250/COMM,Oxford Street Falafel,Takeaway/sandwich shop,7844,"PITCH 1719, LUMLEY STREET",,LONDON,,5,fhrs_5_en-GB,2020-09-22,533,Westminster,5,5,5,FALSE,,,
1523782,22/00410/COMM,Oxford Town,Retailers - other,4613,321-323 OXFORD STREET,,LONDON,W1C 2HX,AwaitingInspection,fhrs_awaitinginspection_en-GB,,533,Westminster,,,,FALSE,-0.1462821,51.5145761,
413085,01044/0126/0/000,OYO Bakers Hotel,Hotel/bed & breakfast/guest house,7842,126 WARWICK WAY,,LONDON,SW1V 4JA,5,fhrs_5_en-GB,2020-12-10,533,Westminster,5,5,5,FALSE,,,
410811,00012/0055/0/000,Oyo Hutton'S Hotel,Hotel/bed & breakfast/guest house,7842,55 BELGRAVE ROAD,,LONDON,SW1V 2BB,3,fhrs_3_en-GB,2023-01-12,533,Westminster,10,10,10,FALSE,,,
414252,01585/0024/0/000,Oyo London,Hotel/bed & breakfast/guest house,7842,24 SUSSEX GARDENS,,LONDON,W2 1UL,3,fhrs_3_en-GB,2022-05-23,533,Westminster,10,5,10,FALSE,-0.1685801,51.5178468,
414366,01646/0086/0/000,Oyo Royal Park Hotel,Hotel/bed & breakfast/guest house,7842,86-92 INVERNESS TERRACE,,LONDON,W2 3LD,4,fhrs_4_en-GB,2020-03-14,533,Westminster,0,10,0,FALSE,-0.1863901,51.5133707,
413082,01044/0104/0/000,Oyo Vegas Hotel,Hotel/bed & breakfast/guest house,7842,104 WARWICK WAY,,LONDON,SW1V 1SD,5,fhrs_5_en-GB,2023-05-12,533,Westminster,0,5,0,FALSE,-0.1432774,51.4910824,
1411857,21/00634/COMM,Ozuki,Restaurant/Cafe/Canteen,1,"BASEMENT AND GROUND FLOOR MAISONETTE, 15 CRAVEN TERRACE",,LONDON,W2 3QD,3,fhrs_3_en-GB,2022-01-27,533,Westminster,10,5,10,FALSE,-0.178946,51.5127295,
997230,17/00308/COMM,P.F. Chang's Asian Table,Restaurant/Cafe/Canteen,1,10-11 Great Newport Street,London,,WC2H 7JA,2,fhrs_2_en-GB,2022-10-06,533,Westminster,5,15,10,TRUE,-0.127821997,51.51199722,
1028829,18/00022/COMM,Pa Consulting,Other catering premises,7841,"SIXTH FLOOR AND SEVENTH FLOOR, 10 BRESSENDEN PLACE",,LONDON,SW1E 5DH,5,fhrs_5_en-GB,2019-11-25,533,Westminster,0,0,0,FALSE,-0.1425974,51.4981454,
1136238,19/00187/COMM,Pac & Nac,Retailers - other,4613,,,,,Exempt,fhrs_exempt_en-GB,,533,Westminster,,,,FALSE,,,
454536,01057/0018/0/003,Pachamama,Restaurant/Cafe/Canteen,1,18 THAYER STREET,,LONDON,W1U 3JY,5,fhrs_5_en-GB,2021-11-01,533,Westminster,5,5,5,FALSE,-0.1515275,51.5171657,
1156883,00982/0010/0/000,Pacific Hospitality Group,Restaurant/Cafe/Canteen,1,10 HEDDON STREET,,LONDON,W1B 4BY,5,fhrs_5_en-GB,2020-01-18,533,Westminster,5,5,5,FALSE,-0.1394641,51.5111387,
1243405,20/00186/COMM,Pad Thai & Curry,Takeaway/sandwich shop,7844,"ST MARK'S CHURCH, NORTH AUDLEY STREET",,LONDON,W1K 6ZA,4,fhrs_4_en-GB,2023-03-22,533,Westminster,5,0,10,FALSE,,,
1435815,21/00843/COMM,Paddington Biryani,Takeaway/sandwich shop,7844,12 SUSSEX PLACE,,LONDON,W2 2TP,4,fhrs_4_en-GB,2022-03-11,533,Westminster,0,0,10,FALSE,-0.1728467,51.5142444,
1413622,21/00663/COMM,Paddington Cafe,Restaurant/Cafe/Canteen,1,"THE LAWN, PADDINGTON STATION, PRAED STREET",,LONDON,W2 1RL,5,fhrs_5_en-GB,2022-02-23,533,Westminster,0,0,5,FALSE,-0.1774148,51.5175078,
1043544,18/00073/COMM,Paddington Cpu,Restaurant/Cafe/Canteen,1,"GROUND FLOOR, PADDINGTON STATION, PRAED STREET",,LONDON,W2 1HB,5,fhrs_5_en-GB,2020-09-30,533,Westminster,0,5,0,FALSE,-0.1774148,51.5175078,
433679,00356/0068/0/000,Paddington Railway Club,Restaurant/Cafe/Canteen,1,68 CHEPSTOW ROAD,,LONDON,W2 5BE,4,fhrs_4_en-GB,2012-06-25,533,Westminster,0,10,5,FALSE,-0.195348,51.5170747,
1253775,20/00244/COMM,Padiciya Food & Wine London,Retailers - other,4613,14 LONDON STREET,,LONDON,W2 1HL,4,fhrs_4_en-GB,2020-07-23,533,Westminster,5,5,10,FALSE,-0.1743188,51.5152745,
414004,01499/0064/0/000,Palace Court Hotel,Hotel/bed & breakfast/guest house,7842,64-65 PRINCE'S SQUARE,,LONDON,W2 4PX,3,fhrs_3_en-GB,2018-09-26,533,Westminster,5,10,10,FALSE,-0.1931214,51.5132455,
412676,00915/0013/A/000,Palace Restaurant/Cafe,Restaurant/Cafe/Canteen,1,13A BUCKINGHAM PALACE ROAD,,LONDON,SW1W 0PP,5,fhrs_5_en-GB,2022-11-28,533,Westminster,0,0,0,FALSE,-0.1430567,51.4989925,
411771,00552/0109/0/000,Palace Theatre,Restaurant/Cafe/Canteen,1,"PALACE THEATRE, 109-113 SHAFTESBURY AVENUE",,LONDON,W1D 5AY,5,fhrs_5_en-GB,2019-11-25,533,Westminster,5,0,0,FALSE,,,
910134,16/00342/COMM,Palate Restaurant,Restaurant/Cafe/Canteen,1,34 NEW BOND STREET,,LONDON,W1A 2AA,5,fhrs_5_en-GB,2020-01-28,533,Westminster,0,5,0,FALSE,-0.14387121,51.51180893,
1455840,22/00091/COMM,Palestine House T/A The Olive Tree,Retailers - other,4613,,,,,5,fhrs_5_en-GB,2022-07-27,533,Westminster,0,0,5,FALSE,,,
413892,01448/0079/0/000,Pali Hill,Restaurant/Cafe/Canteen,1,79-81 MORTIMER STREET,,LONDON,W1W 7SJ,4,fhrs_4_en-GB,2021-11-30,533,Westminster,10,0,10,FALSE,-0.1410174,51.5175841,
1526592,22/00448/COMM,Pali Kitchen,Restaurant/Cafe/Canteen,1,"TICKET HALL, BOND STREET STATION, OXFORD STREET",,LONDON,W1C 2JS,5,fhrs_5_en-GB,2022-11-14,533,Westminster,5,0,5,FALSE,-0.1495885,51.5137988,
1159347,01211/0040/0/000,Pall Mall Off Licence Shop,Retailers - other,4613,40 PALL MALL,,LONDON,SW1Y 5JQ,5,fhrs_5_en-GB,2022-01-25,533,Westminster,0,0,5,FALSE,-0.1359631,51.5061731,
412328,00762/0030/0/000,Palm Beach,Restaurant/Cafe/Canteen,1,30 BERKELEY STREET,,LONDON,W1J 8EH,5,fhrs_5_en-GB,2020-02-04,533,Westminster,5,5,0,FALSE,-0.1443392,51.5082034,
410997,00157/0039/0/001,Palm Court Brasserie,Restaurant/Cafe/Canteen,1,39 KING STREET,COVENT GARDEN,LONDON,WC2E 8JS,4,fhrs_4_en-GB,2022-02-09,533,Westminster,10,10,0,FALSE,,,
412730,00919/0084/0/000,Palms Palace,Restaurant/Cafe/Canteen,1,84 EDGWARE ROAD,,LONDON,W2 2EA,2,fhrs_2_en-GB,2021-09-27,533,Westminster,10,15,10,FALSE,-0.1631133,51.5154412,
1411844,21/00618/COMM,Pan Asia,Restaurant/Cafe/Canteen,1,60 PORCHESTER ROAD,,LONDON,W2 6ET,5,fhrs_5_en-GB,2021-09-27,533,Westminster,0,0,0,FALSE,-0.1888106,51.5183678,
1202586,01451/0019/0/000,Pantechnicon,Restaurant/Cafe/Canteen,1,19 MOTCOMB STREET,,LONDON,SW1X 8LB,2,fhrs_2_en-GB,2022-11-22,533,Westminster,15,10,10,FALSE,-0.157316,51.4991005,
413347,01154/0013/0/000,Panzer Delicatessen,Retailers - other,4613,,,,,5,fhrs_5_en-GB,2022-11-07,533,Westminster,,,,FALSE,,,
915579,16/00398/COMM,Paolino Panzerotti,Other catering premises,7841,2-4 FERNHEAD ROAD,,LONDON,W9 3ET,4,fhrs_4_en-GB,2019-03-27,533,Westminster,5,10,5,FALSE,-0.2017522,51.5246369,
693296,14/00208/COMM,Papa Bruno,Restaurant/Cafe/Canteen,1,49 MARSHAM STREET,,LONDON,SW1P 3DP,3,fhrs_3_en-GB,2021-11-03,533,Westminster,10,10,10,FALSE,-0.1289013,51.4956471,
427815,00530/0358/0/001,Papa Johns Pizza,Restaurant/Cafe/Canteen,1,"BASEMENT AND GROUND FLOOR, 358 HARROW ROAD",,LONDON,W9 2HT,5,fhrs_5_en-GB,2020-03-10,533,Westminster,5,5,5,FALSE,-0.1948185,51.5231725,
1380226,21/00398/COMM,Papa L'S Kitchen,Restaurant/Cafe/Canteen,1,16-17 JERMYN STREET,,LONDON,SW1Y 6LT,3,fhrs_3_en-GB,2022-11-08,533,Westminster,5,10,10,FALSE,-0.1349044,51.5091598,
414445,01776/0014/0/000,Papaya,Restaurant/Cafe/Canteen,1,14 ST ANNE'S COURT,,LONDON,W1F 0BD,3,fhrs_3_en-GB,2020-03-02,533,Westminster,10,5,10,FALSE,-0.1342198,51.5142748,
414118,01532/0061/0/000,Paradise,Restaurant/Cafe/Canteen,1,61 RUPERT STREET,,LONDON,W1D 7PW,5,fhrs_5_en-GB,2020-02-29,533,Westminster,5,5,5,FALSE,,,
411157,00213/0005/0/000,Paradise Indian Restaurant,Restaurant/Cafe/Canteen,1,5 DENBIGH STREET,,LONDON,SW1V 2HF,1,fhrs_1_en-GB,2022-05-24,533,Westminster,20,10,20,FALSE,,,
412493,00848/0026/0/000,Paramount Lebanese Kitchen,Restaurant/Cafe/Canteen,1,26 LONDON STREET,,LONDON,W2 1HH,4,fhrs_4_en-GB,2022-01-26,533,Westminster,5,10,5,FALSE,-0.174555,51.5158537,
1402125,21/00561/COMM,Paris'S Cafe,Restaurant/Cafe/Canteen,1,63 PARK ROAD,,LONDON,NW1 6XU,3,fhrs_3_en-GB,2023-03-23,533,Westminster,10,5,10,FALSE,-0.1621877,51.526005,
1392207,21/00469/COMM,Park Avenue Nyc,Takeaway/sandwich shop,7844,2 FERNHEAD ROAD,,LONDON,W9 3ET,5,fhrs_5_en-GB,2021-09-29,533,Westminster,0,0,5,FALSE,-0.2017522,51.5246369,
848389,16/00056/COMM,Park Cafe,Restaurant/Cafe/Canteen,1,"PADDINGTON RECREATION GROUND, CARLTON VALE",,LONDON,NW6 5EP,5,fhrs_5_en-GB,2022-08-22,533,Westminster,5,5,5,FALSE,-0.1906745,51.5309772,
413467,01209/2001/2/001,Park Cafe - Tennis Centre,Restaurant/Cafe/Canteen,1,"THE REGENTS PARK GOLF & TENNIS SCHOOL, OUTER CIRCLE",REGENTS PARK,LONDON,NW1 4RX,4,fhrs_4_en-GB,2022-03-12,533,Westminster,5,10,5,FALSE,-0.1637957,51.5317916,
915568,16/00379/COMM,Park Chinois,Restaurant/Cafe/Canteen,1,17 BERKELEY STREET,,LONDON,W1J 8EA,5,fhrs_5_en-GB,2022-03-29,533,Westminster,5,5,5,FALSE,-0.143499,51.5086667,
414011,01506/0002/0/000,Park Grand,Hotel/bed & breakfast/guest house,7842,1-2 QUEEN'S GARDENS,BAYSWATER,LONDON,W2 3BB,5,fhrs_5_en-GB,2014-09-11,533,Westminster,0,0,0,FALSE,-0.1809735,51.5142897,
411394,00391/0027/0/000,Park Grand London Hotels,Hotel/bed & breakfast/guest house,7842,27 DEVONSHIRE TERRACE,,LONDON,W2 3DR,5,fhrs_5_en-GB,2018-10-31,533,Westminster,5,5,0,FALSE,-0.1801059,51.5136378,
412573,00878/0078/0/000,Park Grand London Hyde Park,Hotel/bed & breakfast/guest house,7842,"SHAFTESBURY HYDE PARK PADDINGTON HOTEL, 78-82 WESTBOURNE TERRACE",,LONDON,W2 6QA,5,fhrs_5_en-GB,2017-03-16,533,Westminster,5,0,0,FALSE,-0.1802504,51.5157983,
413349,01156/0014/0/000,Park Grand London Lancaster Gate,Hotel/bed & breakfast/guest house,7842,14-16 CRAVEN HILL,,LONDON,W2 3DU,3,fhrs_3_en-GB,2021-10-04,533,Westminster,5,10,10,TRUE,-0.1807947,51.5133517,
410812,00012/0064/0/000,Park Hotel,Hotel/bed & breakfast/guest house,7842,64 BELGRAVE ROAD,,LONDON,SW1V 2BP,5,fhrs_5_en-GB,2018-07-25,533,Westminster,0,0,5,FALSE,,,
1413618,21/00657/COMM,Park Lane Club,Pub/bar/nightclub,7843,"PARK LANE CASINO, 22 PARK LANE",,LONDON,W1K 1BE,5,fhrs_5_en-GB,2022-03-22,533,Westminster,0,0,0,FALSE,-0.1501515,51.5055974,
414173,01569/0002/0/000,Park Lane Mews Hotel,Hotel/bed & breakfast/guest house,7842,"PARK LANE MEWS HOTEL, 2-6 STANHOPE ROW",,LONDON,W1J 7BT,5,fhrs_5_en-GB,2018-07-31,533,Westminster,5,5,5,FALSE,-0.148959,51.5058663,
1357885,21/00222/COMM,Park Row,Restaurant/Cafe/Canteen,1,77 BREWER STREET,,LONDON,W1F 9ZN,5,fhrs_5_en-GB,2022-02-26,533,Westminster,5,5,5,FALSE,-0.1361951,51.5110778,
414172,01568/0004/0/000,Parkwood Hotel,Hotel/bed & breakfast/guest house,7842,4 STANHOPE PLACE,,LONDON,W2 2HB,5,fhrs_5_en-GB,2021-10-25,533,Westminster,0,5,5,FALSE,-0.1633959,51.5134313,
414432,01767/0056/0/000,Parliament News,Retailers - other,4613,56 HORSEFERRY ROAD,,LONDON,SW1P 2AF,4,fhrs_4_en-GB,2019-11-25,533,Westminster,10,5,5,FALSE,-0.1276176,51.4949791,
413876,01419/0021/1/005,Parliamentary Health Ombudsman,Restaurant/Cafe/Canteen,1,"THIRD FLOOR, MILLBANK TOWER, 21-24 MILLBANK",,LONDON,SW1P 4QP,5,fhrs_5_en-GB,2015-10-12,533,Westminster,0,0,0,FALSE,-0.1258821,51.4919838,
615375,00269/0123/1/000,Partnership Services 123 Catering,Restaurant/Cafe/Canteen,1,123 VICTORIA STREET,,LONDON,SW1E 6DB,5,fhrs_5_en-GB,2023-01-12,533,Westminster,0,5,0,FALSE,-0.1383769,51.496805,
1468082,22/00114/COMM,Party At Picton,Restaurant/Cafe/Canteen,1,7 PICTON PLACE,,LONDON,W1U 1BN,4,fhrs_4_en-GB,2022-03-10,533,Westminster,0,10,10,FALSE,-0.1516151,51.5153595,
412319,00761/0042/0/000,Pasley-Tyler Co Ltd,Restaurant/Cafe/Canteen,1,42 BERKELEY SQUARE,,LONDON,W1J 5AW,5,fhrs_5_en-GB,2019-03-01,533,Westminster,0,0,5,FALSE,-0.1466958,51.5094367,
